product_name,category,current_price,rating,image_url,product_url,description,platform,price_day_1,price_day_2,price_day_3,price_day_4,price_day_5,price_day_6,price_day_7,price_day_8,price_day_9,price_day_10,future_price
The Alchemist - Hardcover (OPT004256),Books,850.48,3.3,https://cdn.opticart.example/images/books/4256.jpg,https://www.amazon.in/dp/OPT004256?tag=opticart,"The Alchemist - Hardcover (OPT004256) by Bloomsbury. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,848.97,875.3,860.02,878.81,862.96,882.44,889.26,880.25,873.39,899.2,932.11
Maybelline Serum (Long Lasting) (OPT004257),Beauty,3419.36,3.8,https://cdn.opticart.example/images/beauty/4257.jpg,https://www.amazon.in/dp/OPT004257?tag=opticart,"Maybelline Serum (Long Lasting) (OPT004257) by Maybelline. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,3502.63,3408.42,3435.93,3482.78,3452.37,3403.99,3324.41,3280.84,3288.73,3257.54,3075.51
HomeTown Wardrobe Metal Ergonomic (OPT004258),Furniture,57405.01,5.0,https://cdn.opticart.example/images/furniture/4258.jpg,https://www.amazon.in/dp/OPT004258?tag=opticart,"HomeTown Wardrobe Metal Ergonomic (OPT004258) by HomeTown. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,55671.8,54967.51,55865.29,57280.65,57487.54,57093.61,57514.98,57918.21,57837.31,58550.11,59881.05
Razer Gaming Mouse 3801 4K (OPT004259),Gaming,138416.56,4.4,https://cdn.opticart.example/images/gaming/4259.jpg,https://www.amazon.in/dp/OPT004259?tag=opticart,"Razer Gaming Mouse 3801 4K (OPT004259) by Razer. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,137958.02,138287.7,137518.73,134268.56,137964.0,139722.69,141379.95,141922.97,142672.24,143060.31,147581.6
Aashirvaad Coffee (1L) (OPT004260),Groceries,2035.31,4.0,https://cdn.opticart.example/images/groceries/4260.jpg,https://www.amazon.in/dp/OPT004260?tag=opticart,"Aashirvaad Coffee (1L) (OPT004260) by Aashirvaad. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,2063.05,2112.42,2120.34,2074.38,2046.56,2030.47,1980.79,1980.41,2023.71,2027.02,1989.71
Samsung Moto G 12GB/64GB Fast Charge (OPT004261),Mobiles,76828.47,3.9,https://cdn.opticart.example/images/mobiles/4261.jpg,https://www.amazon.in/dp/OPT004261?tag=opticart,"Samsung Moto G 12GB/64GB Fast Charge (OPT004261) by Samsung. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,80011.03,79697.29,79228.33,78306.21,79061.3,79546.38,80975.85,82097.81,83442.95,84418.67,85307.3
Apple VivoBook i7 4GB/64GB Student (OPT004262),Laptops,80232.46,4.7,https://cdn.opticart.example/images/laptops/4262.jpg,https://www.amazon.in/dp/OPT004262?tag=opticart,"Apple VivoBook i7 4GB/64GB Student (OPT004262) by Apple. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,80831.14,80495.8,80664.45,78845.36,77239.71,77028.7,77824.86,77685.42,79135.64,77585.76,77056.42
Allen Solly Backpack Skinny Linen (OPT004263),Fashion,11509.8,4.1,https://cdn.opticart.example/images/fashion/4263.jpg,https://www.amazon.in/dp/OPT004263?tag=opticart,"Allen Solly Backpack Skinny Linen (OPT004263) by Allen Solly. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,11807.86,12050.64,11906.98,11972.22,11713.35,12051.68,12092.14,11925.82,11797.14,12049.31,12356.19
LG Toner Cartridge HDR (OPT004264),Electronics,58435.46,4.5,https://cdn.opticart.example/images/electronics/4264.jpg,https://www.amazon.in/dp/OPT004264?tag=opticart,"LG Toner Cartridge HDR (OPT004264) by LG. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,58471.94,57688.84,56331.5,55308.69,54349.08,53751.34,54384.36,54478.89,54096.83,53676.09,50636.65
Whirlpool Microwave Front Load (OPT004265),Home Appliances,144186.51,4.1,https://cdn.opticart.example/images/home-appliances/4265.jpg,https://www.amazon.in/dp/OPT004265?tag=opticart,"Whirlpool Microwave Front Load (OPT004265) by Whirlpool. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,143949.44,146601.57,146872.09,149142.11,149518.13,151387.87,148110.02,147673.03,147031.02,146264.7,145907.29
The Alchemist - Fiction (OPT004266),Books,507.56,4.7,https://cdn.opticart.example/images/books/4266.jpg,https://www.amazon.in/dp/OPT004266?tag=opticart,"The Alchemist - Fiction (OPT004266) by Oxford. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,517.28,514.74,498.79,488.96,499.04,485.9,486.52,487.83,495.92,493.5,483.79
Nivea Lipstick (Vitamin C) (OPT004267),Beauty,4804.33,4.0,https://cdn.opticart.example/images/beauty/4267.jpg,https://www.amazon.in/dp/OPT004267?tag=opticart,"Nivea Lipstick (Vitamin C) (OPT004267) by Nivea. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,4956.18,4985.25,5089.57,5114.5,5237.79,5190.84,5174.16,5081.13,5103.61,5143.58,5225.1
Pepperfry Wardrobe Storage (OPT004268),Furniture,61777.67,4.5,https://cdn.opticart.example/images/furniture/4268.jpg,https://www.amazon.in/dp/OPT004268?tag=opticart,"Pepperfry Wardrobe Storage (OPT004268) by Pepperfry. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,65256.64,64570.41,65844.74,64898.7,64671.35,65049.27,62977.29,64013.39,63963.41,62853.24,61047.88
Logitech Gaming Mouse 9208 Pro (OPT004269),Gaming,4633.36,4.2,https://cdn.opticart.example/images/gaming/4269.jpg,https://www.amazon.in/dp/OPT004269?tag=opticart,"Logitech Gaming Mouse 9208 Pro (OPT004269) by Logitech. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,4629.19,4745.37,4729.39,4848.69,4935.96,4850.81,4844.8,4882.2,4910.38,4825.12,4837.05
Amul Atta 1kg (OPT004270),Groceries,488.89,4.2,https://cdn.opticart.example/images/groceries/4270.jpg,https://www.amazon.in/dp/OPT004270?tag=opticart,"Amul Atta 1kg (OPT004270) by Amul. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,477.47,487.44,486.98,492.99,500.22,496.89,492.35,499.72,512.53,502.15,526.04
Vivo iPhone (128GB) AI Camera (OPT004271),Mobiles,34002.43,4.2,https://cdn.opticart.example/images/mobiles/4271.jpg,https://www.amazon.in/dp/OPT004271?tag=opticart,"Vivo iPhone (128GB) AI Camera (OPT004271) by Vivo. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,34054.65,34768.77,35414.14,35394.09,35488.07,35211.74,34850.71,34250.91,33447.08,33576.92,33171.32
"Acer MacBook Air i5 32GB 1024GB 16"" (OPT004272)",Laptops,48337.75,3.8,https://cdn.opticart.example/images/laptops/4272.jpg,https://www.amazon.in/dp/OPT004272?tag=opticart,"Acer MacBook Air i5 32GB 1024GB 16"" (OPT004272) by Acer. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,47556.04,47755.13,48302.81,48147.35,48707.33,50508.66,50193.35,50624.43,50291.56,49837.68,51152.36
Adidas Jacket Sports (OPT004273),Fashion,2407.72,4.2,https://cdn.opticart.example/images/fashion/4273.jpg,https://www.amazon.in/dp/OPT004273?tag=opticart,"Adidas Jacket Sports (OPT004273) by Adidas. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,2499.57,2518.42,2558.28,2568.65,2584.07,2564.22,2534.8,2472.79,2541.7,2545.45,2596.35
LG Bluetooth Speaker 982 Noise Cancel (OPT004274),Electronics,8026.09,4.2,https://cdn.opticart.example/images/electronics/4274.jpg,https://www.amazon.in/dp/OPT004274?tag=opticart,"LG Bluetooth Speaker 982 Noise Cancel (OPT004274) by LG. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,7769.98,7842.6,7763.44,7642.63,7735.34,7535.74,7255.67,7185.08,7224.69,7146.79,6886.68
IFB Refrigerator Energy Efficient (OPT004275),Home Appliances,97314.57,3.9,https://cdn.opticart.example/images/home-appliances/4275.jpg,https://www.amazon.in/dp/OPT004275?tag=opticart,"IFB Refrigerator Energy Efficient (OPT004275) by IFB. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,100477.57,103110.72,102859.27,98766.22,98510.75,98674.21,98891.67,98673.11,100685.58,98480.32,98465.22
The Alchemist (Hardcover) (OPT004276),Books,1069.87,4.1,https://cdn.opticart.example/images/books/4276.jpg,https://www.amazon.in/dp/OPT004276?tag=opticart,"The Alchemist (Hardcover) (OPT004276) by Bloomsbury. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1140.97,1145.42,1169.63,1176.74,1161.91,1129.31,1140.93,1146.42,1148.07,1128.01,1107.75
Maybelline Serum (Matte) (OPT004277),Beauty,4934.54,4.5,https://cdn.opticart.example/images/beauty/4277.jpg,https://www.amazon.in/dp/OPT004277?tag=opticart,"Maybelline Serum (Matte) (OPT004277) by Maybelline. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,4607.83,4425.63,4525.58,4491.56,4675.34,4837.26,4713.19,4732.05,4698.7,4798.93,4890.36
IKEA Sofa Compact (OPT004278),Furniture,6126.23,4.8,https://cdn.opticart.example/images/furniture/4278.jpg,https://www.amazon.in/dp/OPT004278?tag=opticart,"IKEA Sofa Compact (OPT004278) by IKEA. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,5886.98,5729.42,5779.93,5928.36,5955.85,5923.57,5831.39,5766.49,5747.83,5584.58,5457.33
Microsoft Mechanical Keyboard 827 4K (OPT004279),Gaming,41226.44,4.5,https://cdn.opticart.example/images/gaming/4279.jpg,https://www.amazon.in/dp/OPT004279?tag=opticart,"Microsoft Mechanical Keyboard 827 4K (OPT004279) by Microsoft. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,39585.6,38953.02,39642.39,40277.92,40210.76,40089.82,40134.77,39933.73,39953.04,40499.67,41521.4
Tata Biscuits (5kg) (OPT004280),Groceries,1363.32,3.7,https://cdn.opticart.example/images/groceries/4280.jpg,https://www.amazon.in/dp/OPT004280?tag=opticart,"Tata Biscuits (5kg) (OPT004280) by Tata. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1412.74,1428.6,1389.66,1393.79,1388.21,1361.44,1371.3,1339.01,1328.51,1308.38,1261.68
Motorola Redmi Note (1024GB) Fast Charge (OPT004281),Mobiles,56117.85,4.5,https://cdn.opticart.example/images/mobiles/4281.jpg,https://www.amazon.in/dp/OPT004281?tag=opticart,"Motorola Redmi Note (1024GB) Fast Charge (OPT004281) by Motorola. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,57626.01,58043.69,58888.74,59736.32,58421.88,58158.89,57900.97,56216.22,56548.99,56896.05,57125.66
Asus Aspire M2 32GB/64GB Office (OPT004282),Laptops,87580.38,4.9,https://cdn.opticart.example/images/laptops/4282.jpg,https://www.amazon.in/dp/OPT004282?tag=opticart,"Asus Aspire M2 32GB/64GB Office (OPT004282) by Asus. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,89717.42,89756.26,88844.99,89739.07,91480.2,93003.39,93433.51,93992.43,96020.66,95671.23,97194.85
Roadster Watch Slim Fit Polyester (OPT004283),Fashion,10755.69,4.5,https://cdn.opticart.example/images/fashion/4283.jpg,https://www.amazon.in/dp/OPT004283?tag=opticart,"Roadster Watch Slim Fit Polyester (OPT004283) by Roadster. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,10742.65,11004.63,10937.76,10870.07,11181.98,11123.82,11244.62,11164.78,11361.79,11485.73,11780.63
LG Headphones 7190 HDR (OPT004284),Electronics,23682.47,3.7,https://cdn.opticart.example/images/electronics/4284.jpg,https://www.amazon.in/dp/OPT004284?tag=opticart,"LG Headphones 7190 HDR (OPT004284) by LG. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,24868.16,24914.89,24657.86,24571.5,24076.61,24195.52,23829.13,23632.92,23597.63,23225.92,22297.25
Bosch Microwave Front Load (OPT004285),Home Appliances,65717.54,4.2,https://cdn.opticart.example/images/home-appliances/4285.jpg,https://www.amazon.in/dp/OPT004285?tag=opticart,"Bosch Microwave Front Load (OPT004285) by Bosch. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,64744.97,64546.17,63835.5,62234.2,64074.31,64912.39,63945.02,64509.49,67733.97,68753.73,70989.81
Ikigai - Hardcover (OPT004286),Books,1734.16,4.6,https://cdn.opticart.example/images/books/4286.jpg,https://www.amazon.in/dp/OPT004286?tag=opticart,"Ikigai - Hardcover (OPT004286) by Bloomsbury. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1766.72,1721.75,1683.37,1684.28,1658.55,1641.91,1632.04,1642.42,1625.66,1619.59,1542.92
L'Oréal Lipstick (Matte) (OPT004287),Beauty,4405.91,4.4,https://cdn.opticart.example/images/beauty/4287.jpg,https://www.amazon.in/dp/OPT004287?tag=opticart,"L'Oréal Lipstick (Matte) (OPT004287) by L'Oréal. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,4453.5,4454.56,4445.9,4466.69,4507.07,4582.04,4513.56,4506.07,4529.75,4617.41,4713.09
Pepperfry Wardrobe Compact (OPT004288),Furniture,97016.66,3.8,https://cdn.opticart.example/images/furniture/4288.jpg,https://www.amazon.in/dp/OPT004288?tag=opticart,"Pepperfry Wardrobe Compact (OPT004288) by Pepperfry. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,93305.09,90251.79,89978.36,87527.91,88149.84,87826.36,89365.18,89605.86,91226.77,90084.95,87396.06
MSI Mechanical Keyboard Pro (OPT004289),Gaming,47114.67,4.1,https://cdn.opticart.example/images/gaming/4289.jpg,https://www.amazon.in/dp/OPT004289?tag=opticart,"MSI Mechanical Keyboard Pro (OPT004289) by MSI. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,45468.28,46255.38,46906.24,46127.36,47024.74,46683.04,47171.95,47212.4,48775.34,48409.13,50280.07
Aashirvaad Tea 1kg (OPT004290),Groceries,2857.09,4.3,https://cdn.opticart.example/images/groceries/4290.jpg,https://www.amazon.in/dp/OPT004290?tag=opticart,"Aashirvaad Tea 1kg (OPT004290) by Aashirvaad. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,2855.78,2772.95,2754.72,2810.46,2794.32,2823.79,2852.29,2809.82,2824.61,2848.88,2824.25
Vivo iPhone (128GB) AMOLED (OPT004291),Mobiles,27090.43,4.2,https://cdn.opticart.example/images/mobiles/4291.jpg,https://www.amazon.in/dp/OPT004291?tag=opticart,"Vivo iPhone (128GB) AMOLED (OPT004291) by Vivo. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,26016.83,25629.95,25859.94,25530.82,25460.63,25659.74,25977.31,26463.77,26009.08,25501.73,25269.04
"Dell Pavilion M2 4GB 256GB 14"" (OPT004292)",Laptops,171570.58,4.3,https://cdn.opticart.example/images/laptops/4292.jpg,https://www.amazon.in/dp/OPT004292?tag=opticart,"Dell Pavilion M2 4GB 256GB 14"" (OPT004292) by Dell. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,171711.42,170655.67,173017.3,177271.27,177118.41,180498.14,179317.73,177700.63,170515.74,171444.89,167869.59
Adidas Dress Oversized Linen (OPT004293),Fashion,11450.17,3.8,https://cdn.opticart.example/images/fashion/4293.jpg,https://www.amazon.in/dp/OPT004293?tag=opticart,"Adidas Dress Oversized Linen (OPT004293) by Adidas. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,11354.77,11314.54,11469.2,11364.27,11550.6,11902.41,11706.44,11702.83,11933.36,11779.46,11951.19
LG Headphones 4698 Bass Boost (OPT004294),Electronics,17497.72,4.1,https://cdn.opticart.example/images/electronics/4294.jpg,https://www.amazon.in/dp/OPT004294?tag=opticart,"LG Headphones 4698 Bass Boost (OPT004294) by LG. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,17234.5,17688.99,17826.31,17558.39,17308.62,17180.27,17043.12,16727.24,17072.06,16777.96,16340.06
Godrej Water Purifier 2 Ton Inverter (OPT004295),Home Appliances,61877.92,5.0,https://cdn.opticart.example/images/home-appliances/4295.jpg,https://www.amazon.in/dp/OPT004295?tag=opticart,"Godrej Water Purifier 2 Ton Inverter (OPT004295) by Godrej. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,60538.99,59605.63,57765.39,58172.16,59507.39,60413.46,61987.74,61231.55,60893.66,60553.59,60190.54
Rich Dad Poor Dad - Non-Fiction (OPT004296),Books,1937.08,4.1,https://cdn.opticart.example/images/books/4296.jpg,https://www.amazon.in/dp/OPT004296?tag=opticart,"Rich Dad Poor Dad - Non-Fiction (OPT004296) by Bloomsbury. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1957.74,1980.03,2013.71,1980.22,1997.41,1963.17,1947.79,1974.22,1969.69,1959.61,1953.27
Maybelline Moisturizer Matte (OPT004297),Beauty,1086.64,3.6,https://cdn.opticart.example/images/beauty/4297.jpg,https://www.amazon.in/dp/OPT004297?tag=opticart,"Maybelline Moisturizer Matte (OPT004297) by Maybelline. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1111.01,1106.34,1134.05,1139.4,1125.77,1132.15,1153.51,1179.38,1169.5,1160.01,1184.55
IKEA Office Chair Compact (OPT004298),Furniture,70225.82,4.0,https://cdn.opticart.example/images/furniture/4298.jpg,https://www.amazon.in/dp/OPT004298?tag=opticart,"IKEA Office Chair Compact (OPT004298) by IKEA. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,69134.56,69652.36,71534.91,73981.88,72687.69,73570.87,76125.45,75948.08,77643.26,79270.44,85730.68
Asus Mechanical Keyboard 9563 Wireless (OPT004299),Gaming,58772.59,4.2,https://cdn.opticart.example/images/gaming/4299.jpg,https://www.amazon.in/dp/OPT004299?tag=opticart,"Asus Mechanical Keyboard 9563 Wireless (OPT004299) by Asus. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,58390.49,59203.55,61360.61,63121.05,62179.65,63791.67,63925.91,64504.98,65265.2,64162.93,68111.82
Patanjali Coffee 5kg (OPT004300),Groceries,2990.09,3.3,https://cdn.opticart.example/images/groceries/4300.jpg,https://www.amazon.in/dp/OPT004300?tag=opticart,"Patanjali Coffee 5kg (OPT004300) by Patanjali. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,3102.43,3072.35,2996.05,3038.26,3053.87,3044.1,3035.86,3005.8,3052.22,3038.47,3036.66
Xiaomi Galaxy M (256GB) AI Camera (OPT004301),Mobiles,78302.99,3.7,https://cdn.opticart.example/images/mobiles/4301.jpg,https://www.amazon.in/dp/OPT004301?tag=opticart,"Xiaomi Galaxy M (256GB) AI Camera (OPT004301) by Xiaomi. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,78397.68,78082.5,76576.46,77006.47,75910.26,76115.25,74952.82,73139.73,73355.27,73150.55,69589.94
"Acer Aspire M3 12GB 128GB 13.3"" (OPT004302)",Laptops,183236.92,5.0,https://cdn.opticart.example/images/laptops/4302.jpg,https://www.amazon.in/dp/OPT004302?tag=opticart,"Acer Aspire M3 12GB 128GB 13.3"" (OPT004302) by Acer. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,187520.45,187220.96,186661.9,187783.17,189614.33,188001.26,187811.24,189909.62,192110.81,189602.85,190491.86
BIBA Backpack Casual (OPT004303),Fashion,10121.63,4.0,https://cdn.opticart.example/images/fashion/4303.jpg,https://www.amazon.in/dp/OPT004303?tag=opticart,"BIBA Backpack Casual (OPT004303) by BIBA. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,9482.22,9474.27,9499.38,9768.21,9776.46,9971.97,9969.44,9807.08,10011.73,10341.03,10777.69
Samsung Smart TV HDR (OPT004304),Electronics,7901.31,4.6,https://cdn.opticart.example/images/electronics/4304.jpg,https://www.amazon.in/dp/OPT004304?tag=opticart,"Samsung Smart TV HDR (OPT004304) by Samsung. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,7873.04,7912.67,7906.44,7635.2,7481.8,7472.47,7494.08,7446.54,7339.42,7306.18,7068.29
Whirlpool Air Conditioner Frost Free (OPT004305),Home Appliances,124862.33,4.5,https://cdn.opticart.example/images/home-appliances/4305.jpg,https://www.amazon.in/dp/OPT004305?tag=opticart,"Whirlpool Air Conditioner Frost Free (OPT004305) by Whirlpool. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,123811.95,121763.04,122861.56,122478.7,123724.68,121845.56,123178.23,121804.15,124296.93,125134.79,126735.96
The Alchemist - Self-Help (OPT004306),Books,1793.54,4.0,https://cdn.opticart.example/images/books/4306.jpg,https://www.amazon.in/dp/OPT004306?tag=opticart,"The Alchemist - Self-Help (OPT004306) by Bloomsbury. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1867.71,1841.11,1820.92,1839.47,1781.26,1763.84,1755.43,1796.72,1830.78,1822.01,1783.43
L'Oréal Face Wash Paraben Free (OPT004307),Beauty,256.19,4.8,https://cdn.opticart.example/images/beauty/4307.jpg,https://www.amazon.in/dp/OPT004307?tag=opticart,"L'Oréal Face Wash Paraben Free (OPT004307) by L'Oréal. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,242.72,240.6,237.83,240.48,244.21,251.11,253.43,255.0,251.43,252.94,257.98
IKEA Wardrobe Compact (OPT004308),Furniture,51522.39,3.2,https://cdn.opticart.example/images/furniture/4308.jpg,https://www.amazon.in/dp/OPT004308?tag=opticart,"IKEA Wardrobe Compact (OPT004308) by IKEA. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,51064.19,50784.13,50647.75,51289.73,51157.42,52676.0,51606.9,51340.8,49945.56,49926.62,49736.06
Logitech Gaming Console Wireless (OPT004309),Gaming,74597.11,5.0,https://cdn.opticart.example/images/gaming/4309.jpg,https://www.amazon.in/dp/OPT004309?tag=opticart,"Logitech Gaming Console Wireless (OPT004309) by Logitech. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,74010.15,72227.55,74049.94,72760.64,73387.89,71495.58,72754.1,72419.46,72654.9,70785.79,69572.27
Tata Rice (1kg) (OPT004310),Groceries,2552.98,4.0,https://cdn.opticart.example/images/groceries/4310.jpg,https://www.amazon.in/dp/OPT004310?tag=opticart,"Tata Rice (1kg) (OPT004310) by Tata. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,2563.57,2643.32,2597.36,2582.17,2566.09,2550.07,2525.49,2544.82,2587.23,2554.31,2584.72
Samsung Nord 6GB/128GB 5G (OPT004311),Mobiles,79310.63,3.7,https://cdn.opticart.example/images/mobiles/4311.jpg,https://www.amazon.in/dp/OPT004311?tag=opticart,"Samsung Nord 6GB/128GB 5G (OPT004311) by Samsung. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,83700.49,86314.2,86474.21,86549.37,85562.4,86830.61,88500.81,90033.48,93867.49,93329.82,98799.92
"Dell IdeaPad M2 16GB 64GB 15.6"" (OPT004312)",Laptops,49567.36,4.2,https://cdn.opticart.example/images/laptops/4312.jpg,https://www.amazon.in/dp/OPT004312?tag=opticart,"Dell IdeaPad M2 16GB 64GB 15.6"" (OPT004312) by Dell. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,49178.93,49944.08,49622.95,49954.39,50141.76,51261.72,50795.3,51366.07,51912.01,52784.68,54323.52
Nike Backpack Regular Cotton (OPT004313),Fashion,5848.1,3.6,https://cdn.opticart.example/images/fashion/4313.jpg,https://www.amazon.in/dp/OPT004313?tag=opticart,"Nike Backpack Regular Cotton (OPT004313) by Nike. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,5913.79,5874.57,5743.01,5772.43,5776.13,5808.65,5730.2,5677.52,5772.54,5806.48,5767.47
boAt Toner Cartridge 3894 Wireless (OPT004314),Electronics,38989.03,4.9,https://cdn.opticart.example/images/electronics/4314.jpg,https://www.amazon.in/dp/OPT004314?tag=opticart,"boAt Toner Cartridge 3894 Wireless (OPT004314) by boAt. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,40525.04,40568.71,40208.39,39688.93,39777.69,39880.37,39461.19,39311.69,39248.78,40153.45,39997.51
Godrej Air Conditioner Energy Efficient (OPT004315),Home Appliances,154360.3,4.2,https://cdn.opticart.example/images/home-appliances/4315.jpg,https://www.amazon.in/dp/OPT004315?tag=opticart,"Godrej Air Conditioner Energy Efficient (OPT004315) by Godrej. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,150778.36,153047.09,151434.88,151564.79,153787.52,150693.23,151524.8,152758.45,149725.61,151357.17,150585.95
Ikigai (Bestseller) (OPT004316),Books,601.34,4.9,https://cdn.opticart.example/images/books/4316.jpg,https://www.amazon.in/dp/OPT004316?tag=opticart,"Ikigai (Bestseller) (OPT004316) by HarperCollins. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,579.89,587.48,598.69,592.61,606.16,596.02,597.94,597.67,599.63,605.98,614.38
