product_name,category,current_price,rating,image_url,product_url,description,platform,price_day_1,price_day_2,price_day_3,price_day_4,price_day_5,price_day_6,price_day_7,price_day_8,price_day_9,price_day_10,future_price
Logitech Gaming Headset 120FPS (OPT003909),Gaming,29977.57,3.7,https://loremflickr.com/600/600/gaming-headset?lock=3909,https://www.flipkart.com/item/OPT003909?pid=opticart,"Logitech Gaming Headset 120FPS (OPT003909) by Logitech. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,30360.96,30918.09,31489.48,31234.83,31393.27,31822.18,32290.43,32997.99,32331.34,32021.86,32726.87
Nestle Biscuits (500g) (OPT003910),Groceries,1788.79,3.1,https://loremflickr.com/600/600/cookies?lock=3910,https://www.flipkart.com/item/OPT003910?pid=opticart,"Nestle Biscuits (500g) (OPT003910) by Nestle. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,1798.81,1767.12,1739.27,1738.28,1692.23,1653.39,1608.27,1599.72,1599.87,1652.05,1603.11
Samsung Galaxy S23 FE 12GB/512GB 120Hz (OPT003911),Mobiles,78024.33,4.4,https://loremflickr.com/600/600/smartphone?lock=3911,https://www.flipkart.com/item/OPT003911?pid=opticart,"Samsung Galaxy S23 FE 12GB/512GB 120Hz (OPT003911) by Samsung. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,74577.49,74660.6,74611.31,75228.15,74397.48,74720.13,75096.25,75472.3,78340.23,78006.08,78398.6
Apple MacBook Air M2 i7 8GB/256GB (OPT003912),Laptops,62313.16,4.0,https://loremflickr.com/600/600/laptop?lock=3912,https://www.flipkart.com/item/OPT003912?pid=opticart,"Apple MacBook Air M2 i7 8GB/256GB (OPT003912) by Apple. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,63138.11,62660.25,61596.55,63264.06,62360.26,61804.5,62163.28,62279.48,60068.41,59320.61,57206.39
Puma Sneakers Regular Denim (OPT003913),Fashion,4216.84,4.9,https://loremflickr.com/600/600/shoes?lock=3913,https://www.flipkart.com/item/OPT003913?pid=opticart,"Puma Sneakers Regular Denim (OPT003913) by Puma. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,4255.34,4288.0,4271.15,4200.69,4233.89,4168.86,4071.3,4031.97,3949.49,3982.03,3878.42
boAt Toner Cartridge Noise Cancel (OPT003914),Electronics,72443.41,4.6,https://loremflickr.com/600/600/printer?lock=3914,https://www.flipkart.com/item/OPT003914?pid=opticart,"boAt Toner Cartridge Noise Cancel (OPT003914) by boAt. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,69831.42,68152.61,66612.7,64877.49,63881.43,63925.91,64695.01,66201.63,65409.44,66022.42,63461.65
LG Microwave 8kg Inverter (OPT003915),Home Appliances,75489.56,3.9,https://loremflickr.com/600/600/microwave?lock=3915,https://www.flipkart.com/item/OPT003915?pid=opticart,"LG Microwave 8kg Inverter (OPT003915) by LG. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,74273.75,72966.68,72892.1,71134.18,70700.23,71448.08,73100.87,72988.47,71908.64,72509.17,71535.64
Sapiens - Non-Fiction (OPT003916),Books,201.94,3.7,https://loremflickr.com/600/600/book?lock=3916,https://www.flipkart.com/item/OPT003916?pid=opticart,"Sapiens - Non-Fiction (OPT003916) by Penguin. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,204.04,203.47,197.47,195.44,190.74,191.05,196.3,194.72,198.57,199.81,197.0
Mamaearth Moisturizer (Matte) (OPT003917),Beauty,3828.68,4.3,https://loremflickr.com/600/600/moisturizer?lock=3917,https://www.flipkart.com/item/OPT003917?pid=opticart,"Mamaearth Moisturizer (Matte) (OPT003917) by Mamaearth. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,3675.68,3727.75,3723.44,3807.15,3761.24,3853.94,3907.36,3923.25,3946.03,4026.47,4186.07
Urban Ladder TV Unit Compact (OPT003918),Furniture,84858.67,4.3,https://loremflickr.com/600/600/air-conditioner?lock=3918,https://www.flipkart.com/item/OPT003918?pid=opticart,"Urban Ladder TV Unit Compact (OPT003918) by Urban Ladder. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,85560.43,85746.63,87431.31,89090.66,86800.17,88399.58,88243.19,88133.13,89192.94,90418.21,91491.56
Nintendo Mechanical Keyboard 5873 120FPS (OPT003919),Gaming,97960.75,3.9,https://loremflickr.com/600/600/keyboard?lock=3919,https://www.flipkart.com/item/OPT003919?pid=opticart,"Nintendo Mechanical Keyboard 5873 120FPS (OPT003919) by Nintendo. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,99118.15,98456.63,97790.5,97278.13,98389.32,98532.5,97806.05,96784.84,97366.95,95988.3,94596.39
Patanjali Biscuits 1kg (OPT003920),Groceries,2971.24,4.2,https://loremflickr.com/600/600/cookies?lock=3920,https://www.flipkart.com/item/OPT003920?pid=opticart,"Patanjali Biscuits 1kg (OPT003920) by Patanjali. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,2944.38,2943.69,2963.13,2968.66,2928.41,2900.54,2948.94,2913.43,2880.05,2894.37,2833.16
Oppo Reno 11 8GB/512GB Dual SIM (OPT003921),Mobiles,22274.66,4.2,https://loremflickr.com/600/600/smartphone?lock=3921,https://www.flipkart.com/item/OPT003921?pid=opticart,"Oppo Reno 11 8GB/512GB Dual SIM (OPT003921) by Oppo. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,22139.42,22495.07,22094.22,22176.16,22204.86,22058.26,21564.38,21973.44,22460.34,22530.87,22516.77
HP 14s M2 16GB/1024GB (OPT003922),Laptops,117516.09,3.6,https://loremflickr.com/600/600/laptop?lock=3922,https://www.flipkart.com/item/OPT003922?pid=opticart,"HP 14s M2 16GB/1024GB (OPT003922) by HP. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,115544.89,116381.98,115914.75,115896.46,116149.4,116400.79,115126.87,114376.83,113949.59,114018.02,112439.7
Roadster Backpack Sports (OPT003923),Fashion,12099.28,4.6,https://loremflickr.com/600/600/air-conditioner?lock=3923,https://www.flipkart.com/item/OPT003923?pid=opticart,"Roadster Backpack Sports (OPT003923) by Roadster. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,12316.32,12135.48,12057.04,12145.13,11985.54,11695.54,11761.16,11513.66,11690.29,11647.54,11616.01
JBL Soundbar Noise Cancel (OPT003924),Electronics,36544.36,4.4,https://loremflickr.com/600/600/speaker?lock=3924,https://www.flipkart.com/item/OPT003924?pid=opticart,"JBL Soundbar Noise Cancel (OPT003924) by JBL. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,37421.97,37537.19,38269.62,37599.17,37364.01,37410.94,37939.23,38664.01,37775.13,37332.83,37469.02
Samsung Washing Machine Energy Efficient (OPT003925),Home Appliances,70411.94,3.7,https://loremflickr.com/600/600/washing-machine?lock=3925,https://www.flipkart.com/item/OPT003925?pid=opticart,"Samsung Washing Machine Energy Efficient (OPT003925) by Samsung. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,69851.9,71015.84,70039.75,68783.89,67977.09,67725.77,66266.92,65967.1,65837.3,64941.67,62924.82
Rich Dad Poor Dad - Non-Fiction (OPT003926),Books,916.48,4.4,https://loremflickr.com/600/600/book?lock=3926,https://www.flipkart.com/item/OPT003926?pid=opticart,"Rich Dad Poor Dad - Non-Fiction (OPT003926) by HarperCollins. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,942.15,943.28,960.06,953.37,963.81,972.23,968.12,989.1,987.99,1000.31,1021.3
L'Oréal Face Wash (SPF 50) (OPT003927),Beauty,2326.61,3.5,https://loremflickr.com/600/600/air-conditioner?lock=3927,https://www.flipkart.com/item/OPT003927?pid=opticart,"L'Oréal Face Wash (SPF 50) (OPT003927) by L'Oréal. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,2245.51,2248.02,2244.28,2246.95,2209.66,2183.2,2165.46,2121.48,2129.04,2081.7,1990.03
HomeTown Dining Table Engineered Wood Storage (OPT003928),Furniture,18799.82,4.3,https://loremflickr.com/600/600/table?lock=3928,https://www.flipkart.com/item/OPT003928?pid=opticart,"HomeTown Dining Table Engineered Wood Storage (OPT003928) by HomeTown. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,18947.13,19339.41,19419.84,19561.33,19415.05,19408.21,19433.96,19413.33,19518.5,19980.85,20679.31
Nintendo Controller 3761 RGB (OPT003929),Gaming,87527.96,4.2,https://loremflickr.com/600/600/gamepad?lock=3929,https://www.flipkart.com/item/OPT003929?pid=opticart,"Nintendo Controller 3761 RGB (OPT003929) by Nintendo. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,85593.06,84591.1,83389.54,83869.45,83960.49,85073.3,86294.96,85157.09,85360.52,84615.46,84353.2
Amul Coffee 500g (OPT003930),Groceries,2249.87,3.6,https://loremflickr.com/600/600/coffee?lock=3930,https://www.flipkart.com/item/OPT003930?pid=opticart,"Amul Coffee 500g (OPT003930) by Amul. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,2208.81,2198.58,2184.18,2190.0,2181.0,2198.67,2199.7,2198.38,2245.91,2211.12,2177.17
Samsung Galaxy S23 FE 8GB/256GB 120Hz (OPT003931),Mobiles,7366.6,4.1,https://loremflickr.com/600/600/smartphone?lock=3931,https://www.flipkart.com/item/OPT003931?pid=opticart,"Samsung Galaxy S23 FE 8GB/256GB 120Hz (OPT003931) by Samsung. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,7491.94,7594.06,7593.49,7817.81,7713.69,7740.7,7920.09,7803.1,7932.85,8058.0,8299.67
Acer Nitro V i7 32GB/256GB (OPT003932),Laptops,120022.69,3.9,https://loremflickr.com/600/600/air-conditioner?lock=3932,https://www.flipkart.com/item/OPT003932?pid=opticart,"Acer Nitro V i7 32GB/256GB (OPT003932) by Acer. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,120392.35,124561.54,123569.95,118119.6,121181.66,120744.9,119656.72,122136.55,122925.82,122384.41,122102.57
BIBA Jacket Skinny Cotton (OPT003933),Fashion,7296.31,3.2,https://loremflickr.com/600/600/air-conditioner?lock=3933,https://www.flipkart.com/item/OPT003933?pid=opticart,"BIBA Jacket Skinny Cotton (OPT003933) by BIBA. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,7201.16,7335.07,7354.22,7357.27,7426.28,7386.82,7495.34,7404.65,7404.33,7479.39,7582.77
Mi Toner Cartridge 4K (OPT003934),Electronics,2219.93,4.1,https://loremflickr.com/600/600/printer?lock=3934,https://www.flipkart.com/item/OPT003934?pid=opticart,"Mi Toner Cartridge 4K (OPT003934) by Mi. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,2179.25,2121.97,2133.88,2125.55,2120.42,2085.15,2079.96,2111.19,2098.4,2127.95,2106.82
Whirlpool Washing Machine 8kg Inverter (OPT003935),Home Appliances,8554.67,4.7,https://loremflickr.com/600/600/washing-machine?lock=3935,https://www.flipkart.com/item/OPT003935?pid=opticart,"Whirlpool Washing Machine 8kg Inverter (OPT003935) by Whirlpool. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,8591.19,8556.53,8413.5,8484.07,8498.48,8711.88,8588.5,8612.92,8581.83,8489.78,8487.5
Atomic Habits (Non-Fiction) (OPT003936),Books,1238.08,4.2,https://loremflickr.com/600/600/book?lock=3936,https://www.flipkart.com/item/OPT003936?pid=opticart,"Atomic Habits (Non-Fiction) (OPT003936) by Oxford. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,1269.41,1261.54,1223.7,1243.42,1238.35,1231.75,1238.21,1260.8,1272.07,1256.73,1233.84
Mamaearth Sunscreen SPF 50 (OPT003937),Beauty,3275.65,3.8,https://loremflickr.com/600/600/sunscreen?lock=3937,https://www.flipkart.com/item/OPT003937?pid=opticart,"Mamaearth Sunscreen SPF 50 (OPT003937) by Mamaearth. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,3328.82,3306.25,3297.12,3254.17,3322.44,3271.32,3289.8,3259.52,3326.22,3311.82,3286.41
Urban Ladder Office Chair Sheesham Storage (OPT003938),Furniture,50440.04,4.5,https://loremflickr.com/600/600/chair?lock=3938,https://www.flipkart.com/item/OPT003938?pid=opticart,"Urban Ladder Office Chair Sheesham Storage (OPT003938) by Urban Ladder. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,52152.7,52379.58,52873.29,53276.27,53871.26,54143.41,55108.47,54088.44,54355.31,53839.3,55096.15
Nintendo Gaming Console 3209 120FPS (OPT003939),Gaming,89074.9,4.2,https://loremflickr.com/600/600/gaming-console?lock=3939,https://www.flipkart.com/item/OPT003939?pid=opticart,"Nintendo Gaming Console 3209 120FPS (OPT003939) by Nintendo. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,91977.39,94074.86,93218.6,95408.9,93551.58,92990.5,93852.55,95313.87,93914.42,94590.0,96228.74
Tata Tea (500g) (OPT003940),Groceries,1516.06,3.3,https://loremflickr.com/600/600/tea?lock=3940,https://www.flipkart.com/item/OPT003940?pid=opticart,"Tata Tea (500g) (OPT003940) by Tata. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,1523.15,1483.13,1495.2,1481.14,1454.76,1451.16,1464.2,1416.65,1412.18,1471.1,1432.53
Vivo T3 12GB/512GB AI Camera (OPT003941),Mobiles,83987.37,3.3,https://loremflickr.com/600/600/smartphone?lock=3941,https://www.flipkart.com/item/OPT003941?pid=opticart,"Vivo T3 12GB/512GB AI Camera (OPT003941) by Vivo. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,83658.16,80961.24,79978.54,79129.47,78736.16,78971.35,78207.42,78121.98,78983.14,80366.56,80138.4
HP Pavilion 15 i5 16GB/512GB (OPT003942),Laptops,109145.73,3.8,https://loremflickr.com/600/600/laptop?lock=3942,https://www.flipkart.com/item/OPT003942?pid=opticart,"HP Pavilion 15 i5 16GB/512GB (OPT003942) by HP. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,105714.54,105197.54,107350.41,105586.6,107027.39,108113.13,110526.52,111367.37,113441.81,115579.36,122469.8
Roadster Dress Skinny Polyester (OPT003943),Fashion,13219.61,4.1,https://loremflickr.com/600/600/clothing?lock=3943,https://www.flipkart.com/item/OPT003943?pid=opticart,"Roadster Dress Skinny Polyester (OPT003943) by Roadster. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,12816.73,13026.64,12780.14,13021.27,12846.52,12930.66,13149.71,13105.29,12906.89,12986.69,13121.79
Samsung Monitor 130 4K (OPT003944),Electronics,67410.37,4.3,https://loremflickr.com/600/600/television?lock=3944,https://www.flipkart.com/item/OPT003944?pid=opticart,"Samsung Monitor 130 4K (OPT003944) by Samsung. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,67665.37,67135.72,66833.54,65901.68,65552.39,65732.68,65804.24,65126.6,64286.64,65091.01,63422.6
Haier Water Purifier Inverter (OPT003945),Home Appliances,19047.6,4.5,https://loremflickr.com/600/600/water-purifier?lock=3945,https://www.flipkart.com/item/OPT003945?pid=opticart,"Haier Water Purifier Inverter (OPT003945) by Haier. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,19365.78,19152.98,18728.1,18373.71,18314.78,18480.68,18622.99,18731.88,18743.54,18436.75,18058.96
Deep Work (Bestseller) (OPT003946),Books,563.76,3.4,https://loremflickr.com/600/600/book?lock=3946,https://www.flipkart.com/item/OPT003946?pid=opticart,"Deep Work (Bestseller) (OPT003946) by Scholastic. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,567.34,569.82,580.29,574.2,570.88,572.54,581.3,587.61,568.49,558.76,564.12
Maybelline Shampoo Matte (OPT003947),Beauty,4600.54,3.8,https://loremflickr.com/600/600/shampoo?lock=3947,https://www.flipkart.com/item/OPT003947?pid=opticart,"Maybelline Shampoo Matte (OPT003947) by Maybelline. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,4516.03,4520.36,4497.92,4501.06,4432.37,4461.05,4579.89,4537.57,4463.05,4442.42,4337.04
Urban Ladder Dining Table 3-Seater (OPT003948),Furniture,11186.23,4.3,https://loremflickr.com/600/600/table?lock=3948,https://www.flipkart.com/item/OPT003948?pid=opticart,"Urban Ladder Dining Table 3-Seater (OPT003948) by Urban Ladder. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,11302.09,11188.94,11289.64,10998.06,10914.05,10978.28,10884.77,10712.61,10799.23,10584.02,10243.97
Microsoft Gaming Headset 120FPS (OPT003949),Gaming,83687.71,4.2,https://loremflickr.com/600/600/gaming-headset?lock=3949,https://www.flipkart.com/item/OPT003949?pid=opticart,"Microsoft Gaming Headset 120FPS (OPT003949) by Microsoft. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,86414.5,88295.83,89493.09,87530.97,89083.73,90855.06,91799.58,90711.02,90554.92,90470.94,91806.2
Nestle Tea (500g) (OPT003950),Groceries,2125.1,4.5,https://loremflickr.com/600/600/tea?lock=3950,https://www.flipkart.com/item/OPT003950?pid=opticart,"Nestle Tea (500g) (OPT003950) by Nestle. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,2127.86,2187.75,2195.41,2223.44,2175.47,2119.58,2106.34,2104.32,2104.32,2137.4,2118.25
Apple iPhone 13 6GB/64GB Dual SIM (OPT003951),Mobiles,76220.41,4.0,https://loremflickr.com/600/600/smartphone?lock=3951,https://www.flipkart.com/item/OPT003951?pid=opticart,"Apple iPhone 13 6GB/64GB Dual SIM (OPT003951) by Apple. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,74797.56,74153.21,74514.94,73839.95,73827.26,72316.65,73461.55,72786.04,73990.56,74770.61,75446.69
HP Victus 16 i7 32GB/1024GB (OPT003952),Laptops,32990.21,4.3,https://loremflickr.com/600/600/laptop?lock=3952,https://www.flipkart.com/item/OPT003952?pid=opticart,"HP Victus 16 i7 32GB/1024GB (OPT003952) by HP. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,34131.05,34881.53,35200.29,35304.76,35776.15,34447.83,34032.99,34447.71,33803.82,33818.59,33643.81
Levi's Sneakers Oversized Cotton (OPT003953),Fashion,746.83,4.0,https://loremflickr.com/600/600/shoes?lock=3953,https://www.flipkart.com/item/OPT003953?pid=opticart,"Levi's Sneakers Oversized Cotton (OPT003953) by Levi's. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,746.85,733.3,725.29,730.65,734.06,714.37,729.97,728.21,732.26,738.35,732.21
Sony Monitor Bass Boost (OPT003954),Electronics,4177.56,3.9,https://loremflickr.com/600/600/television?lock=3954,https://www.flipkart.com/item/OPT003954?pid=opticart,"Sony Monitor Bass Boost (OPT003954) by Sony. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,4258.64,4165.92,4160.27,4041.95,4062.64,4096.61,4069.93,4184.93,4035.63,4055.49,3962.99
Whirlpool Air Conditioner 260L Inverter (OPT003955),Home Appliances,63803.89,3.9,https://loremflickr.com/600/600/air-conditioner?lock=3955,https://www.flipkart.com/item/OPT003955?pid=opticart,"Whirlpool Air Conditioner 260L Inverter (OPT003955) by Whirlpool. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,64164.66,63607.95,63282.2,64182.91,64402.67,64094.75,63544.58,64022.51,64454.75,65171.42,66008.96
Atomic Habits - Hardcover (OPT003956),Books,1215.0,4.5,https://loremflickr.com/600/600/book?lock=3956,https://www.flipkart.com/item/OPT003956?pid=opticart,"Atomic Habits - Hardcover (OPT003956) by Bloomsbury. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,1264.65,1278.93,1288.17,1247.93,1228.79,1252.89,1241.69,1230.32,1257.17,1258.02,1267.39
Nykaa Lipstick Paraben Free (OPT003957),Beauty,754.72,4.7,https://loremflickr.com/600/600/lipstick?lock=3957,https://www.flipkart.com/item/OPT003957?pid=opticart,"Nykaa Lipstick Paraben Free (OPT003957) by Nykaa. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,723.13,728.35,716.65,717.29,720.09,728.54,723.64,721.94,704.63,696.64,700.06
Urban Ladder Sofa Storage (OPT003958),Furniture,63105.66,4.9,https://loremflickr.com/600/600/sofa?lock=3958,https://www.flipkart.com/item/OPT003958?pid=opticart,"Urban Ladder Sofa Storage (OPT003958) by Urban Ladder. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,62686.6,61336.25,61094.97,61766.05,62644.76,62262.51,62435.38,61851.19,60130.46,59680.97,58556.82
Sony Gaming Headset 9586 RGB (OPT003959),Gaming,27175.34,4.7,https://loremflickr.com/600/600/gaming-headset?lock=3959,https://www.flipkart.com/item/OPT003959?pid=opticart,"Sony Gaming Headset 9586 RGB (OPT003959) by Sony. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,26240.82,26483.08,26915.3,26783.86,25829.64,25989.76,26159.33,25799.46,24801.65,24826.51,24095.76
Aashirvaad Biscuits 2kg (OPT003960),Groceries,1408.16,4.3,https://loremflickr.com/600/600/cookies?lock=3960,https://www.flipkart.com/item/OPT003960?pid=opticart,"Aashirvaad Biscuits 2kg (OPT003960) by Aashirvaad. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,1390.14,1391.01,1411.71,1435.74,1448.87,1443.32,1452.39,1441.13,1420.73,1439.03,1437.31
Xiaomi Redmi 13C 12GB/256GB Fast Charge (OPT003961),Mobiles,15750.07,2.9,https://loremflickr.com/600/600/smartphone?lock=3961,https://www.flipkart.com/item/OPT003961?pid=opticart,"Xiaomi Redmi 13C 12GB/256GB Fast Charge (OPT003961) by Xiaomi. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,15299.85,15668.03,15625.36,15783.42,15558.29,15649.26,15607.28,15539.42,15839.8,15658.03,15927.82
Dell Vostro 14 M2 16GB/1024GB (OPT003962),Laptops,71726.6,3.9,https://loremflickr.com/600/600/laptop?lock=3962,https://www.flipkart.com/item/OPT003962?pid=opticart,"Dell Vostro 14 M2 16GB/1024GB (OPT003962) by Dell. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,72871.56,73766.59,70812.61,70549.45,70854.65,68472.99,68397.26,67813.44,67420.73,67059.04,64170.54
Roadster Backpack Skinny Linen (OPT003963),Fashion,649.08,4.0,https://loremflickr.com/600/600/air-conditioner?lock=3963,https://www.flipkart.com/item/OPT003963?pid=opticart,"Roadster Backpack Skinny Linen (OPT003963) by Roadster. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,679.86,682.47,700.35,706.11,716.02,721.56,709.97,708.01,724.36,723.17,742.13
Philips Headphones 5717 4K (OPT003964),Electronics,50643.25,4.4,https://loremflickr.com/600/600/smartphone?lock=3964,https://www.flipkart.com/item/OPT003964?pid=opticart,"Philips Headphones 5717 4K (OPT003964) by Philips. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,49111.96,48061.72,48024.66,47210.17,47324.02,47514.2,45462.83,45200.55,45631.85,46209.08,44871.8
Haier Microwave 7kg Front Load (OPT003965),Home Appliances,1576.72,3.7,https://loremflickr.com/600/600/microwave?lock=3965,https://www.flipkart.com/item/OPT003965?pid=opticart,"Haier Microwave 7kg Front Load (OPT003965) by Haier. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,1640.99,1639.15,1640.99,1644.2,1613.72,1613.49,1644.93,1635.29,1667.71,1678.17,1690.6
Sapiens (Bestseller) (OPT003966),Books,558.88,3.9,https://loremflickr.com/600/600/book?lock=3966,https://www.flipkart.com/item/OPT003966?pid=opticart,"Sapiens (Bestseller) (OPT003966) by HarperCollins. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,552.02,552.97,545.91,544.92,543.54,546.87,547.87,547.49,536.12,536.52,532.89
Nykaa Shampoo (Long Lasting) (OPT003967),Beauty,3040.5,3.9,https://loremflickr.com/600/600/shampoo?lock=3967,https://www.flipkart.com/item/OPT003967?pid=opticart,"Nykaa Shampoo (Long Lasting) (OPT003967) by Nykaa. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,3104.5,3178.61,3196.74,3304.24,3375.11,3433.87,3404.64,3409.07,3504.27,3490.56,3745.69
Urban Ladder Sofa Fabric 3-Seater (OPT003968),Furniture,48139.7,4.3,https://loremflickr.com/600/600/sofa?lock=3968,https://www.flipkart.com/item/OPT003968?pid=opticart,"Urban Ladder Sofa Fabric 3-Seater (OPT003968) by Urban Ladder. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,49472.34,49443.08,49281.09,50810.74,49218.53,47847.67,48329.32,47818.27,48919.94,48933.2,48267.0
Asus Mechanical Keyboard RGB (OPT003969),Gaming,27484.07,4.7,https://loremflickr.com/600/600/keyboard?lock=3969,https://www.flipkart.com/item/OPT003969?pid=opticart,"Asus Mechanical Keyboard RGB (OPT003969) by Asus. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,26641.18,26291.04,26179.42,26684.9,26161.12,25932.29,25851.74,26042.47,26141.89,25788.72,25177.01
