product_id,product_name,category,brand,amazon_price,flipkart_price,lowest_price,amazon_rating,flipkart_rating,amazon_reviews,flipkart_reviews,delivery_days_amazon,delivery_days_flipkart,stock_status,image_url,amazon_url,flipkart_url,description,ai_score,ai_recommendation,future_price_prediction,discount_percentage,price_day_1,price_day_2,price_day_3,price_day_4,price_day_5,price_day_6,price_day_7,price_day_8,price_day_9,price_day_10,trend,popularity_score,search_count,purchase_count,last_updated
OPT-003727,Mamaearth Serum (Vitamin C) (OPT003727),Beauty,Mamaearth,3339.68,3327.79,3327.79,3.0,5.0,10756,5354,2,4,In Stock,https://loremflickr.com/600/600/serum?lock=3727,https://www.amazon.in/dp/OPT003727?tag=opticart,https://www.flipkart.com/item/OPT003727?pid=opticart,"Mamaearth Serum (Vitamin C) (OPT003727) by Mamaearth. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",55,WAIT,3493.22,4.25,3218.11,3315.92,3337.21,3375.58,3438.36,3475.32,3403.69,3395.59,3420.11,3385.09,UP,76,55768,7359,2026-06-06 19:59:51
OPT-003728,HomeTown Wardrobe Ergonomic (OPT003728),Furniture,HomeTown,61598.02,61860.29,61598.02,4.6,5.0,14236,6187,8,9,Limited Stock,https://loremflickr.com/600/600/wardrobe?lock=3728,https://www.amazon.in/dp/OPT003728?tag=opticart,https://www.flipkart.com/item/OPT003728?pid=opticart,"HomeTown Wardrobe Ergonomic (OPT003728) by HomeTown. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",69,WAIT,61814.09,1.0,61821.57,61347.55,61498.25,62059.42,60834.17,61310.53,62172.5,61505.98,62217.77,61444.25,STABLE,71,7486,323,2026-06-07 19:59:51
OPT-003729,Razer Gaming Headset 6373 120FPS (OPT003729),Gaming,Razer,59694.62,54545.08,54545.08,4.5,4.0,3112,8125,3,8,In Stock,https://loremflickr.com/600/600/gaming-headset?lock=3729,https://www.amazon.in/dp/OPT003729?tag=opticart,https://www.flipkart.com/item/OPT003729?pid=opticart,"Razer Gaming Headset 6373 120FPS (OPT003729) by Razer. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",58,WAIT,56874.25,8.63,54710.64,55911.19,56220.08,55743.98,56578.29,56968.66,56076.15,55903.5,56789.49,56609.13,STABLE,76,21737,5047,2026-05-27 19:59:51
OPT-003730,Fortune Biscuits (2kg) (OPT003730),Groceries,Fortune,1260.33,1298.42,1260.33,4.4,3.9,2801,3535,1,1,In Stock,https://loremflickr.com/600/600/cookies?lock=3730,https://www.amazon.in/dp/OPT003730?tag=opticart,https://www.flipkart.com/item/OPT003730?pid=opticart,"Fortune Biscuits (2kg) (OPT003730) by Fortune. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",68,WAIT,1340.42,3.56,1245.59,1240.21,1225.49,1226.19,1212.48,1206.6,1240.52,1262.14,1286.53,1306.87,UP,52,53260,13117,2026-06-02 19:59:51
OPT-003731,Samsung Galaxy A35 4GB/512GB AMOLED (OPT003731),Mobiles,Samsung,56945.52,63033.3,56945.52,3.9,4.4,12013,29319,4,5,In Stock,https://loremflickr.com/600/600/smartphone?lock=3731,https://www.amazon.in/dp/OPT003731?tag=opticart,https://www.flipkart.com/item/OPT003731?pid=opticart,"Samsung Galaxy A35 4GB/512GB AMOLED (OPT003731) by Samsung. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",58,WAIT,57636.56,9.66,57927.33,59382.85,58411.6,57498.55,56446.88,56027.83,57412.8,56848.16,57711.98,58279.91,STABLE,96,106013,24254,2026-06-07 19:59:51
OPT-003732,Dell G15 Ryzen 7 16GB/256GB (OPT003732),Laptops,Dell,123161.14,114672.44,114672.44,4.1,4.9,12141,15799,4,2,In Stock,https://loremflickr.com/600/600/laptop?lock=3732,https://www.amazon.in/dp/OPT003732?tag=opticart,https://www.flipkart.com/item/OPT003732?pid=opticart,"Dell G15 Ryzen 7 16GB/256GB (OPT003732) by Dell. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",78,PRICE MAY DROP,104820.07,6.89,109889.14,106215.57,105837.31,106590.11,107989.09,108137.6,109411.24,108114.51,108409.54,106553.76,STABLE,72,168285,40345,2026-05-31 19:59:51
OPT-003733,H&M T-Shirt Ethnic (OPT003733),Fashion,H&M,2252.46,2094.79,2094.79,4.3,3.8,10359,14021,2,4,In Stock,https://loremflickr.com/600/600/clothing?lock=3733,https://www.amazon.in/dp/OPT003733?tag=opticart,https://www.flipkart.com/item/OPT003733?pid=opticart,"H&M T-Shirt Ethnic (OPT003733) by H&M. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",66,WAIT,2076.5,7.0,2096.93,2079.2,2083.74,2143.17,2106.86,2048.91,2081.74,2122.48,2094.19,2081.74,STABLE,73,5261,1204,2026-05-26 19:59:51
OPT-003734,JBL Toner Cartridge Dolby (OPT003734),Electronics,JBL,13216.05,12985.29,12985.29,4.4,5.0,6707,6668,2,5,Limited Stock,https://loremflickr.com/600/600/printer?lock=3734,https://www.amazon.in/dp/OPT003734?tag=opticart,https://www.flipkart.com/item/OPT003734?pid=opticart,"JBL Toner Cartridge Dolby (OPT003734) by JBL. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",69,WAIT,13417.72,6.66,13507.8,13911.89,13776.37,13604.14,13245.88,13387.41,13604.66,13784.08,13615.5,13384.21,STABLE,86,43170,4021,2026-05-31 19:59:51
OPT-003735,Haier Microwave Inverter (OPT003735),Home Appliances,Haier,60414.93,59359.8,59359.8,4.4,3.8,1551,8443,7,2,In Stock,https://loremflickr.com/600/600/microwave?lock=3735,https://www.amazon.in/dp/OPT003735?tag=opticart,https://www.flipkart.com/item/OPT003735?pid=opticart,"Haier Microwave Inverter (OPT003735) by Haier. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",62,WAIT,63717.84,4.92,61149.9,59669.46,60641.57,60888.23,59179.5,59238.16,59574.56,60870.21,60944.58,62434.18,STABLE,86,109647,8071,2026-05-31 19:59:51
OPT-003736,The Psychology of Money (Self-Help) (OPT003736),Books,Penguin,1529.98,1464.33,1464.33,4.3,4.2,4256,2987,4,1,In Stock,https://loremflickr.com/600/600/book?lock=3736,https://www.amazon.in/dp/OPT003736?tag=opticart,https://www.flipkart.com/item/OPT003736?pid=opticart,"The Psychology of Money (Self-Help) (OPT003736) by Penguin. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",51,WAIT,1485.47,4.29,1507.19,1498.28,1512.79,1496.83,1486.15,1472.12,1472.9,1460.82,1453.25,1466.34,STABLE,59,33336,7724,2026-06-08 19:59:51
OPT-003737,L'Oréal Serum (Vitamin C) (OPT003737),Beauty,L'Oréal,2823.7,3111.53,2823.7,4.1,5.0,642,3708,5,4,Limited Stock,https://loremflickr.com/600/600/serum?lock=3737,https://www.amazon.in/dp/OPT003737?tag=opticart,https://www.flipkart.com/item/OPT003737?pid=opticart,"L'Oréal Serum (Vitamin C) (OPT003737) by L'Oréal. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",66,PRICE MAY DROP,2619.49,9.25,2763.0,2739.55,2736.57,2784.54,2694.54,2690.21,2654.42,2690.35,2675.4,2640.49,DOWN,55,17133,2656,2026-05-29 19:59:51
OPT-003738,Nilkamal TV Unit 3-Seater (OPT003738),Furniture,Nilkamal,79345.0,83668.41,79345.0,3.8,3.8,8979,17646,5,9,In Stock,https://loremflickr.com/600/600/television?lock=3738,https://www.amazon.in/dp/OPT003738?tag=opticart,https://www.flipkart.com/item/OPT003738?pid=opticart,"Nilkamal TV Unit 3-Seater (OPT003738) by Nilkamal. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",66,PRICE MAY DROP,70806.09,5.17,76805.63,76197.18,74329.87,74781.11,73434.37,72629.52,72484.35,71779.3,72360.07,73355.5,DOWN,95,52234,4507,2026-06-06 19:59:51
OPT-003739,Sony Mechanical Keyboard 678 4K (OPT003739),Gaming,Sony,89767.13,87606.44,87606.44,3.7,4.4,19690,3669,6,4,In Stock,https://loremflickr.com/600/600/keyboard?lock=3739,https://www.amazon.in/dp/OPT003739?tag=opticart,https://www.flipkart.com/item/OPT003739?pid=opticart,"Sony Mechanical Keyboard 678 4K (OPT003739) by Sony. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",70,WAIT,90149.93,2.41,87537.5,87287.01,85498.63,85371.89,85468.03,85453.92,84875.24,85865.75,87307.22,88931.61,STABLE,73,164821,31311,2026-05-31 19:59:51
OPT-003740,Tata Rice (2kg) (OPT003740),Groceries,Tata,3084.7,2886.44,2886.44,4.5,4.1,4514,7935,2,1,In Stock,https://loremflickr.com/600/600/rice?lock=3740,https://www.amazon.in/dp/OPT003740?tag=opticart,https://www.flipkart.com/item/OPT003740?pid=opticart,"Tata Rice (2kg) (OPT003740) by Tata. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",70,WAIT,2754.09,6.43,2907.3,2851.21,2788.75,2708.81,2705.48,2758.86,2780.2,2765.42,2774.42,2797.46,STABLE,66,11573,806,2026-05-31 19:59:51
OPT-003741,Xiaomi Xiaomi 14 6GB/512GB Dual SIM (OPT003741),Mobiles,Xiaomi,62925.39,64496.17,62925.39,3.6,4.0,1887,15673,1,4,In Stock,https://loremflickr.com/600/600/smartphone?lock=3741,https://www.amazon.in/dp/OPT003741?tag=opticart,https://www.flipkart.com/item/OPT003741?pid=opticart,"Xiaomi Xiaomi 14 6GB/512GB Dual SIM (OPT003741) by Xiaomi. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",61,WAIT,62434.94,6.44,65351.63,65509.03,66093.86,66061.77,67255.89,66405.46,66223.01,65599.4,65304.36,63886.05,STABLE,82,113154,16943,2026-05-26 19:59:51
OPT-003742,Dell G15 i5 8GB/256GB (OPT003742),Laptops,Dell,33359.36,30924.82,30924.82,4.8,3.8,16796,8797,4,3,In Stock,https://loremflickr.com/600/600/laptop?lock=3742,https://www.amazon.in/dp/OPT003742?tag=opticart,https://www.flipkart.com/item/OPT003742?pid=opticart,"Dell G15 i5 8GB/256GB (OPT003742) by Dell. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",57,WAIT,32684.73,7.3,32329.6,32251.76,32520.41,32571.04,32061.74,32795.15,32786.33,32526.02,32942.81,32597.89,STABLE,94,59745,8119,2026-05-25 19:59:51
OPT-003743,Roadster Dress Skinny Denim (OPT003743),Fashion,Roadster,11618.22,12849.07,11618.22,4.2,4.5,6851,16292,8,3,Limited Stock,https://loremflickr.com/600/600/clothing?lock=3743,https://www.amazon.in/dp/OPT003743?tag=opticart,https://www.flipkart.com/item/OPT003743?pid=opticart,"Roadster Dress Skinny Denim (OPT003743) by Roadster. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",67,WAIT,13441.73,10.31,11713.45,11506.39,11874.23,12068.94,11873.93,11967.36,12431.07,12791.1,12789.85,12953.42,UP,80,51106,8662,2026-06-01 19:59:51
OPT-003744,Philips Smart TV 4K (OPT003744),Electronics,Philips,30260.12,30035.73,30035.73,4.4,3.9,7884,24033,5,4,In Stock,https://loremflickr.com/600/600/television?lock=3744,https://www.amazon.in/dp/OPT003744?tag=opticart,https://www.flipkart.com/item/OPT003744?pid=opticart,"Philips Smart TV 4K (OPT003744) by Philips. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",69,PRICE MAY DROP,27530.79,3.13,31006.99,30540.88,30952.38,30765.15,30390.33,30639.16,29716.39,29270.41,29101.92,28562.27,DOWN,100,116788,6172,2026-05-30 19:59:51
OPT-003745,LG Water Purifier 5 Star (OPT003745),Home Appliances,LG,51311.96,56032.08,51311.96,3.6,4.1,11928,13945,8,8,In Stock,https://loremflickr.com/600/600/water-purifier?lock=3745,https://www.amazon.in/dp/OPT003745?tag=opticart,https://www.flipkart.com/item/OPT003745?pid=opticart,"LG Water Purifier 5 Star (OPT003745) by LG. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",53,WAIT,49446.33,8.42,52577.55,52615.07,52917.03,52550.35,52678.19,52256.62,51650.03,52382.03,52085.6,50758.69,STABLE,71,92611,14398,2026-05-28 19:59:51
OPT-003746,Ikigai - Hardcover (OPT003746),Books,HarperCollins,1700.23,1585.38,1585.38,5.0,4.5,1424,5308,1,4,Limited Stock,https://loremflickr.com/600/600/book?lock=3746,https://www.amazon.in/dp/OPT003746?tag=opticart,https://www.flipkart.com/item/OPT003746?pid=opticart,"Ikigai - Hardcover (OPT003746) by HarperCollins. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",55,WAIT,1585.29,6.75,1593.96,1583.82,1641.3,1601.91,1584.54,1590.89,1615.21,1599.31,1603.8,1582.92,STABLE,62,72283,12592,2026-05-30 19:59:51
OPT-003747,L'Oréal Serum (Long Lasting) (OPT003747),Beauty,L'Oréal,487.78,454.66,454.66,4.7,4.1,8830,3627,1,2,In Stock,https://loremflickr.com/600/600/serum?lock=3747,https://www.amazon.in/dp/OPT003747?tag=opticart,https://www.flipkart.com/item/OPT003747?pid=opticart,"L'Oréal Serum (Long Lasting) (OPT003747) by L'Oréal. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",62,WAIT,462.32,6.79,465.02,465.47,467.43,468.83,468.53,472.01,483.48,479.42,471.87,463.65,STABLE,63,28093,6490,2026-06-06 19:59:51
OPT-003748,Urban Ladder Bed Engineered Wood Storage (OPT003748),Furniture,Urban Ladder,28113.1,30082.25,28113.1,3.9,4.0,10634,6197,7,8,In Stock,https://loremflickr.com/600/600/bed?lock=3748,https://www.amazon.in/dp/OPT003748?tag=opticart,https://www.flipkart.com/item/OPT003748?pid=opticart,"Urban Ladder Bed Engineered Wood Storage (OPT003748) by Urban Ladder. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",64,PRICE MAY DROP,25499.82,6.55,27469.45,27277.78,27551.62,27710.11,27265.41,26954.1,27012.53,26338.28,26557.08,26518.13,STABLE,63,59147,6422,2026-05-28 19:59:51
OPT-003749,Razer Gaming Headset 4K (OPT003749),Gaming,Razer,37198.28,40730.77,37198.28,4.1,4.4,6361,2165,2,6,Out of Stock,https://loremflickr.com/600/600/gaming-headset?lock=3749,https://www.amazon.in/dp/OPT003749?tag=opticart,https://www.flipkart.com/item/OPT003749?pid=opticart,"Razer Gaming Headset 4K (OPT003749) by Razer. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",35,WAIT,36573.19,8.67,35171.08,35945.06,36435.12,35802.64,35924.58,35986.61,35992.49,35320.63,35582.61,36579.17,UP,71,170260,24401,2026-06-08 19:59:51
OPT-003750,Tata Atta 1kg (OPT003750),Groceries,Tata,2261.99,2088.28,2088.28,4.2,3.8,1833,6513,2,2,In Stock,https://loremflickr.com/600/600/flour?lock=3750,https://www.amazon.in/dp/OPT003750?tag=opticart,https://www.flipkart.com/item/OPT003750?pid=opticart,"Tata Atta 1kg (OPT003750) by Tata. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",59,WAIT,2331.08,8.55,2133.62,2112.57,2154.93,2196.91,2181.69,2190.43,2243.44,2246.66,2283.52,2259.1,UP,49,26790,5435,2026-05-31 19:59:51
OPT-003751,Xiaomi Redmi Note 13 6GB/512GB 120Hz (OPT003751),Mobiles,Xiaomi,79295.0,83698.93,79295.0,4.4,4.3,20811,12483,5,4,Limited Stock,https://loremflickr.com/600/600/smartphone?lock=3751,https://www.amazon.in/dp/OPT003751?tag=opticart,https://www.flipkart.com/item/OPT003751?pid=opticart,"Xiaomi Redmi Note 13 6GB/512GB 120Hz (OPT003751) by Xiaomi. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",61,WAIT,82021.3,5.26,77966.89,80195.71,78338.13,79246.87,80532.28,80069.59,80627.82,81408.55,81193.17,80648.48,STABLE,73,241755,11574,2026-05-28 19:59:51
OPT-003752,Apple MacBook Air M2 i5 32GB/256GB (OPT003752),Laptops,Apple,72935.65,79000.98,72935.65,3.9,3.7,1212,3255,3,4,Limited Stock,https://loremflickr.com/600/600/laptop?lock=3752,https://www.amazon.in/dp/OPT003752?tag=opticart,https://www.flipkart.com/item/OPT003752?pid=opticart,"Apple MacBook Air M2 i5 32GB/256GB (OPT003752) by Apple. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",50,WAIT,83849.91,11.02,74907.55,75122.64,75033.57,75274.62,74357.82,76434.0,75801.4,77778.45,81965.32,80486.52,UP,99,34101,7718,2026-05-28 19:59:51
OPT-003753,Adidas Backpack Casual (OPT003753),Fashion,Adidas,13495.21,12427.91,12427.91,4.1,4.4,12374,11425,10,8,Limited Stock,https://loremflickr.com/600/600/air-conditioner?lock=3753,https://www.amazon.in/dp/OPT003753?tag=opticart,https://www.flipkart.com/item/OPT003753?pid=opticart,"Adidas Backpack Casual (OPT003753) by Adidas. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",70,WAIT,13220.93,7.91,12687.22,12770.69,12538.02,12487.35,12752.7,12881.56,12999.38,13139.92,13242.52,13160.5,STABLE,75,50480,12604,2026-06-07 19:59:51
OPT-003754,Philips Soundbar 7273 HDR (OPT003754),Electronics,Philips,51614.07,54116.5,51614.07,3.4,4.2,9512,20009,1,2,Limited Stock,https://loremflickr.com/600/600/speaker?lock=3754,https://www.amazon.in/dp/OPT003754?tag=opticart,https://www.flipkart.com/item/OPT003754?pid=opticart,"Philips Soundbar 7273 HDR (OPT003754) by Philips. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",59,WAIT,54539.08,6.04,51722.1,52987.35,52284.28,52227.97,53497.69,53499.51,54934.45,52310.0,52227.92,53805.3,UP,90,15022,984,2026-05-26 19:59:51
OPT-003755,IFB Air Conditioner 7kg Frost Free (OPT003755),Home Appliances,IFB,39293.03,39842.73,39293.03,4.2,3.9,9018,10343,10,9,In Stock,https://loremflickr.com/600/600/air-conditioner?lock=3755,https://www.amazon.in/dp/OPT003755?tag=opticart,https://www.flipkart.com/item/OPT003755?pid=opticart,"IFB Air Conditioner 7kg Frost Free (OPT003755) by IFB. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",68,WAIT,37528.93,3.19,40328.54,40588.81,40436.74,40132.31,39406.56,39527.43,39095.22,39557.19,38956.63,38269.73,DOWN,89,50182,10583,2026-05-25 19:59:51
OPT-003756,Ikigai (Non-Fiction) (OPT003756),Books,Penguin,246.18,270.12,246.18,4.3,3.7,4798,6751,3,1,In Stock,https://loremflickr.com/600/600/book?lock=3756,https://www.amazon.in/dp/OPT003756?tag=opticart,https://www.flipkart.com/item/OPT003756?pid=opticart,"Ikigai (Non-Fiction) (OPT003756) by Penguin. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",71,PRICE MAY DROP,213.9,8.86,239.75,231.62,230.83,232.25,229.87,224.23,227.17,227.03,226.44,224.2,DOWN,82,44138,3139,2026-06-08 19:59:51
OPT-003757,L'Oréal Face Wash Paraben Free (OPT003757),Beauty,L'Oréal,1065.61,1177.93,1065.61,4.2,3.7,12881,14337,3,1,In Stock,https://loremflickr.com/600/600/air-conditioner?lock=3757,https://www.amazon.in/dp/OPT003757?tag=opticart,https://www.flipkart.com/item/OPT003757?pid=opticart,"L'Oréal Face Wash Paraben Free (OPT003757) by L'Oréal. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",68,PRICE MAY DROP,910.5,9.54,1037.69,1005.46,977.32,973.24,986.84,976.73,995.92,982.0,961.22,948.38,DOWN,57,102338,23217,2026-06-04 19:59:51
OPT-003758,HomeTown TV Unit Sheesham Ergonomic (OPT003758),Furniture,HomeTown,19713.34,19861.12,19713.34,4.1,3.5,8865,16636,2,8,In Stock,https://loremflickr.com/600/600/television?lock=3758,https://www.amazon.in/dp/OPT003758?tag=opticart,https://www.flipkart.com/item/OPT003758?pid=opticart,"HomeTown TV Unit Sheesham Ergonomic (OPT003758) by HomeTown. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",65,WAIT,21487.65,5.08,19209.21,19210.5,19128.18,19471.26,19605.97,19867.51,19971.39,20108.18,20231.54,20768.5,UP,81,62122,3244,2026-06-06 19:59:51
OPT-003759,MSI Gaming Headset 1521 Wireless (OPT003759),Gaming,MSI,11656.7,12006.73,11656.7,4.8,4.2,12647,1364,9,8,In Stock,https://loremflickr.com/600/600/gaming-headset?lock=3759,https://www.amazon.in/dp/OPT003759?tag=opticart,https://www.flipkart.com/item/OPT003759?pid=opticart,"MSI Gaming Headset 1521 Wireless (OPT003759) by MSI. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",75,PRICE MAY DROP,10830.21,2.92,11664.94,11604.43,11903.46,11528.26,11621.36,11593.99,11527.65,11400.67,11227.53,11010.6,DOWN,88,157635,31698,2026-06-04 19:59:51
OPT-003760,Amul Tea (2L) (OPT003760),Groceries,Amul,1482.66,1510.22,1482.66,3.6,4.0,3892,5497,1,2,In Stock,https://loremflickr.com/600/600/tea?lock=3760,https://www.amazon.in/dp/OPT003760?tag=opticart,https://www.flipkart.com/item/OPT003760?pid=opticart,"Amul Tea (2L) (OPT003760) by Amul. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",59,WAIT,1711.54,10.63,1547.42,1559.96,1584.79,1585.52,1575.32,1588.07,1599.65,1630.1,1641.26,1659.01,UP,50,59600,7501,2026-05-30 19:59:51
OPT-003761,Samsung Galaxy A35 6GB/64GB AMOLED (OPT003761),Mobiles,Samsung,86338.85,81318.55,81318.55,3.5,5.0,22554,9391,4,5,In Stock,https://loremflickr.com/600/600/smartphone?lock=3761,https://www.amazon.in/dp/OPT003761?tag=opticart,https://www.flipkart.com/item/OPT003761?pid=opticart,"Samsung Galaxy A35 6GB/64GB AMOLED (OPT003761) by Samsung. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",61,WAIT,100722.42,15.62,85687.03,86746.51,89077.95,89404.23,90275.19,92886.43,91853.72,94275.01,95161.33,96372.05,UP,95,160453,7837,2026-05-25 19:59:51
OPT-003762,Dell Inspiron 15 i7 32GB/256GB (OPT003762),Laptops,Dell,97269.04,99144.6,97269.04,4.3,4.6,20573,20004,5,5,Limited Stock,https://loremflickr.com/600/600/laptop?lock=3762,https://www.amazon.in/dp/OPT003762?tag=opticart,https://www.flipkart.com/item/OPT003762?pid=opticart,"Dell Inspiron 15 i7 32GB/256GB (OPT003762) by Dell. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",66,WAIT,96618.26,1.89,94940.12,95093.84,94708.56,95725.61,93091.51,92037.06,91662.12,92194.19,93647.3,94630.32,STABLE,83,202437,18741,2026-05-31 19:59:51
OPT-003763,Adidas Watch Skinny Denim (OPT003763),Fashion,Adidas,14230.14,13684.39,13684.39,4.5,4.4,11166,7851,5,2,Limited Stock,https://loremflickr.com/600/600/watch?lock=3763,https://www.amazon.in/dp/OPT003763?tag=opticart,https://www.flipkart.com/item/OPT003763?pid=opticart,"Adidas Watch Skinny Denim (OPT003763) by Adidas. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",55,WAIT,14373.44,3.84,13357.08,13639.08,13811.55,13460.5,13757.78,13792.43,13798.21,13966.11,13650.92,13867.14,STABLE,63,29442,1747,2026-06-08 19:59:51
OPT-003764,Sony Bluetooth Speaker 1228 Wireless (OPT003764),Electronics,Sony,8298.99,8258.66,8258.66,4.2,4.5,19213,12085,4,1,In Stock,https://loremflickr.com/600/600/speaker?lock=3764,https://www.amazon.in/dp/OPT003764?tag=opticart,https://www.flipkart.com/item/OPT003764?pid=opticart,"Sony Bluetooth Speaker 1228 Wireless (OPT003764) by Sony. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",78,PRICE MAY DROP,7503.16,5.39,8692.59,8728.91,8579.57,8373.45,8132.81,8039.96,7777.11,7726.48,7841.61,7867.64,DOWN,78,228930,33138,2026-05-27 19:59:51
OPT-003765,Bosch Washing Machine 8kg Inverter (OPT003765),Home Appliances,Bosch,70316.95,71924.3,70316.95,5.0,4.5,13738,14518,6,7,Limited Stock,https://loremflickr.com/600/600/washing-machine?lock=3765,https://www.amazon.in/dp/OPT003765?tag=opticart,https://www.flipkart.com/item/OPT003765?pid=opticart,"Bosch Washing Machine 8kg Inverter (OPT003765) by Bosch. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",71,PRICE MAY DROP,63091.74,2.23,70472.36,70896.76,70314.95,70486.91,69908.07,69631.65,69251.49,70166.08,66828.65,65038.79,DOWN,65,116173,16379,2026-06-08 19:59:51
OPT-003766,Rich Dad Poor Dad - Paperback (OPT003766),Books,Scholastic,327.66,312.58,312.58,5.0,4.3,6917,5633,4,4,In Stock,https://loremflickr.com/600/600/air-conditioner?lock=3766,https://www.amazon.in/dp/OPT003766?tag=opticart,https://www.flipkart.com/item/OPT003766?pid=opticart,"Rich Dad Poor Dad - Paperback (OPT003766) by Scholastic. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",68,WAIT,298.12,4.89,324.72,328.65,320.8,320.64,319.44,316.53,310.36,310.09,308.84,306.04,DOWN,75,6795,1115,2026-05-25 19:59:51
OPT-003767,L'Oréal Sunscreen (Long Lasting) (OPT003767),Beauty,L'Oréal,3943.86,3981.77,3943.86,4.3,4.2,5836,11808,5,2,In Stock,https://loremflickr.com/600/600/sunscreen?lock=3767,https://www.amazon.in/dp/OPT003767?tag=opticart,https://www.flipkart.com/item/OPT003767?pid=opticart,"L'Oréal Sunscreen (Long Lasting) (OPT003767) by L'Oréal. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",64,WAIT,3715.75,2.43,3991.65,3927.82,4018.13,4042.07,3949.38,3920.13,3830.45,3846.36,3765.07,3817.54,DOWN,88,71642,4836,2026-06-08 19:59:51
OPT-003768,Nilkamal Bed Engineered Wood Compact (OPT003768),Furniture,Nilkamal,78315.88,74365.0,74365.0,4.4,4.1,2432,9004,4,6,In Stock,https://loremflickr.com/600/600/air-conditioner?lock=3768,https://www.amazon.in/dp/OPT003768?tag=opticart,https://www.flipkart.com/item/OPT003768?pid=opticart,"Nilkamal Bed Engineered Wood Compact (OPT003768) by Nilkamal. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",52,WAIT,71496.75,5.04,74024.06,74775.96,73631.33,72679.08,73568.77,73157.69,73487.17,73915.33,74633.54,72903.5,STABLE,70,47372,8122,2026-06-08 19:59:51
